corp_code,corp_name,corp_eng_name,ticker,modify_date
00228536,현대에버다임,HYUNDAI EVERDIGM Corp.,041440,20260209
01211889,이지스,"EGIS Co., Ltd",261520,20260209
01267550,나라소프트,"NARASOFT Co.,Ltd.",288490,20260209
00480756,이트론,"E-TRON CO.,LTD.",096040,20260211
00144720,와이투솔루션,"Y2 Solution CO.,LTD",011690,20260211
00203290,콜마홀딩스,"KOLMAR HOLDINGS CO.,LTD.",024720,20260316
00816696,큐엠씨,"QMC Co., Ltd.",136660,20260316
00297934,피씨디렉트,"PC Direct, Inc.",051380,20260330
00161709,퍼시스,FURSYS INC,016800,20260330
00304076,케이엔솔,"K-ENSOL CO., LTD.",053080,20260330
00165583,E1,E1 Corporation,017940,20260330
00309831,알에프텍,"RFTECH CO., LTD",061040,20260330
00363927,NE능률,"NE Neungyule, Inc.",053290,20260330
00210856,코아스,"KOAS CO., LTD",071950,20260330
00225159,SNT홀딩스,"SNT Holdings CO.,LTD ",036530,20260330
00407814,CG인바이츠,"CG Invites Co., Ltd.",083790,20260330
00404701,한국자산신탁,"KOREA ASSET IN TRUST Co., Ltd",123890,20260330
00486370,성창오토텍,"SUNGCHANG AUTOTECH CO.,LTD.",080470,20260330
00633835,HJ중공업,"HJ SHIPBUILDING & CONSTRUCTION CO.,LTD",097230,20260330
00523936,HB솔루션,"HB SOLUTION CO.,LTD.",297890,20260330
00706715,미원홀딩스,"Miwon Holdings Co.,Ltd.",107590,20260330
00104519,국보,"KUKBO Co.,LTD",001140,20260127
01872893,에이엠시지,"AMCG Co., Ltd.",495900,20260127
01335790,바이젠셀,ViGenCell Inc.,308080,20260219
01622331,벨로크,Bellock Inc.,424760,20260224
00157104,대동전자,"DAIDONG ELECTRONICS.,LTD",008110,20260330
00552859,HLB테라퓨틱스,"HLB Therapeutics Co.,Ltd.",115450,20260330
01188730,SK시그넷,SK Signet Inc.,260870,20260330
00811372,노바렉스,"NOVAREX Co., Ltd.",194700,20260330
00862853,플레이디,"PlayD Co., Ltd.",237820,20260330
00919966,신라젠,"SillaJen, Inc.",215600,20260330
00970453,파마리서치,"PharmaResearch Co., Ltd.",214450,20260330
01038693,드림시큐리티,"Dream Security Co.,Ltd.",203650,20260330
01067516,골프존,"GOLFZON Co., Ltd.",215000,20260330
01276327,위지윅스튜디오,"WYSIWYG STUDIOS CO., LTD.",299900,20260330
01326792,비투엔,"B2En Co., Ltd.",307870,20260330
01311408,에코프로머티,"ECOPRO MATERIALS CO., LTD.",450080,20260430
00106456,지앤엘,"GOLDEN & LUXURY Co., Ltd",014590,20260324
00945208,더미동,"THE MIDONG Co,. Ltd",161570,20250521
01185566,휴엠앤씨,"HuM&C Co., Ltd.",263920,20250901
00788737,이퓨쳐,"e-future.Co.,Ltd.",134060,20260130
01584183,퀄리타스반도체,"QUALITAS SEMICONDUCTOR CO., LTD.",432720,20260219
00803425,코리아에프티,KOREA FUEL-TECH CORPORATION,123410,20260302
00180263,리더스코스메틱,"LEADERS COSMETICS CO., LTD.",016100,20260304
00340917,동원F&B,"DONGWON F & B CO.,LTD",049770,20250731
00653194,앱토크롬,APTOCROM Inc.,109960,20250917
00888347,휴젤,"Hugel, Inc.",145020,20250917
00136165,스페코,Speco,013810,20260306
01436479,토마토시스템,"TOMATOSYSTEM Co., Ltd.",393210,20260330
01508855,블리츠웨이엔터테인먼트,"Blitzway Entertainment Co., Ltd.",369370,20260330
01511558,네오이뮨텍,"NeoImmuneTech, Inc.",950220,20260330
01555215,스마트레이더시스템,"Smart Radar System, Inc.",424960,20260330
01575839,플라즈맵,"Plasmapp Co., Ltd.",405000,20260330
00141626,오리엔트바이오,ORIENTBIO Inc.,002630,20260330
00158307,롯데하이마트,"LOTTE Himart Co.,Ltd",071840,20251119
00193328,수산인더스트리,"SOOSAN INDUSTRIES CO., LTD.",126720,20260504
00113207,대한전선,"Taihan Cable & Solution Co., Ltd.",001440,20250926
00896753,에코글로우,"EcoGlow Co., Ltd.",159910,20250926
01201970,셀레스트라,Celestra Inc.,352770,20250926
01316236,효성화학,Hyosung Chemical Corporation,298000,20251104
00580667,S&K폴리텍,"S&KPOLYTECCO.,LTD.",091340,20251105
00995993,DXVX,"Dx & Vx Co., Ltd.",180400,20251105
00318662,CNT85,CNT85 Inc.,056730,20260304
00147772,정원엔시스,ZUNGWON EN-SYS INC.,045510,20260304
01706794,아이언디바이스,Iron Device Corp.,464500,20260331
00146454,일양약품,"ILYANG PHARMACEUTICAL CO.,LTD",007570,20251020
00302926,현대로템,Hyundai-Rotem Co.,064350,20260504
00141282,아이파크영창,"IPARK YOUNGCHANG CO., LTD.",001890,20260417
01265251,압타머사이언스,Aptamer Sciences Inc,291650,20251028
00360142,아이마켓코리아,iMarketKorea Inc.,122900,20250514
01670675,유안타제10호기업인수목적,Yuanta 10 SPECIAL PURPOSE ACQUISITION COMPANY,435380,20250514
00605124,알파칩스,"Alphachips, Inc.",117670,20250904
00144012,원풍,WonpoongCorporation,008370,20260219
01138364,더핑크퐁컴퍼니,"The Pinkfong Company, Inc.",403850,20260220
00130772,SBS,SEOUL BROADCASTING SYSTEM,034120,20251022
00110307,대선조선,DaesunSipbuilding&Engineering,031990,20260330
01573284,코닉오토메이션,Kornic Automation Co.Ltd.,391710,20251105
00392691,포니링크,"PonyLink Co., Ltd.",064800,20251113
01026157,쏘카,"SOCAR, Inc.",403550,20251113
01700374,하나27호기업인수목적,Hana 27 Special Purpose Acquisition Company,448370,20251113
01786958,큐리오시스,Curiosis Inc.,494120,20251113
01203659,이뮨온시아,"ImmuneOncia Therapeutics, Inc.",424870,20260304
01705625,하이제8호기업인수목적,HI Special Purpose Acquisition Company Ⅷ,450050,20260311
00124106,부산은행,BUSAN BANK,005280,20260421
00117230,TYM,TYM CORPORATION,002900,20260402
00147152,유니크,UNICK CORPORATION,011320,20260402
00153393,태광산업,"TAEKWANG INDUSTRIAL CO.,LTD",003240,20260402
00366942,미코,MiCo Ltd.,059090,20260402
00369569,비케이홀딩스,"BK Holdings CO.,LTD.",050090,20260402
00173795,신흥,"SHINHUNG CO.,LTD",004080,20260402
00762377,씨앗,"CIAAT Co., Ltd.",103660,20260402
01251595,압타바이오,Aptabio Therapeutics Inc.,293780,20260402
01507722,켈스,CALTH. Inc,402420,20260402
00609315,멜파스,Melfas Inc.,096640,20250730
00681249,씨유메디칼,CU MEDICAL SYSTEMS Inc.,115480,20251127
00620868,아이티센글로벌,"ITCENGLOBAL CO.,LTD.",124500,20250904
00122728,범양사,"Pumyang Co., Ltd.",002480,20260330
00506294,가비아,"GABIA,Inc.",079940,20251120
00923792,내츄럴엔도텍,"Naturalendo Tech Co., Ltd",168330,20260316
01429840,아이티아이즈,ITEYES Inc.,372800,20260317
00164362,행남사,HAENGNAM INC.,008800,20260320
00493325,에이엘티,"ALT Co.,Ltd.",172670,20260323
00267942,큐캐피탈,"Q Capital Partners Co., Ltd.",016600,20260324
00535746,컴투스홀딩스,Com2uS Holdings Corporation,063080,20251015
00261054,EG,"EG Co., Ltd",037370,20251016
00109806,삼일씨엔에스,"SAMIL C&S CO.,LTD",004440,20251016
00145686,이화산업,"RIFA CO., LTD",000760,20260319
00400857,에이블씨엔씨,ABLE C&C,078520,20260319
00151863,청호ICT,"CHUNGHO ICT CO.,LTD.",012600,20250527
00127802,삼익THK,"SAMICK THK CO.,LTD",004380,20251202
00149947,JW중외제약,JW PHARMACEUTICAL,001060,20251202
01562589,LX홀딩스,LX Holdings Corp.,383800,20251202
01194607,비츠로넥스텍,"Vitzro Nextech Co., LTD",488900,20251202
00120906,에스아이리소스,"SI RESOURCES CO.,LTD.",065420,20260507
00399694,SOOP,"SOOP CO., LTD.",067160,20260507
01719105,신한제11호기업인수목적,Shinhan 11th Special Purpose Acquisition Company,452980,20260507
00158024,KBI메탈,"KBI METAL CO., LTD.",024840,20260504
00103662,광명전기,"KWANG MYUNG ELECTRIC CO.,LTD",017040,20260504
00173449,빌리언스,"Billions Co.,Ltd.",044480,20260504
00256502,에이텍,"ATEC CO.,Ltd",045660,20260504
00137207,유니켐,"UNICHEM CO.,LTD",011330,20260504
00271501,코아시아,CoAsia Corporation,045970,20260504
00145163,파미셀,"Pharmicell Co.,Ltd.",005690,20260504
00276083,피노,FINO INC.,033790,20260504
00152385,에이프로젠,"Aprogen, Inc",007460,20260504
00305570,코스리거글로벌,"CosLeaguer Global Co., Ltd.",043710,20260504
00357607,케이피티유,"Korea Plasma Technology U Co.,Ltd",054410,20260504
00261443,NC,NC Corporation,036570,20260504
00371740,디티씨,"DTC Co., Ltd.",066670,20260504
00404941,한텍,HANTECH LTD.,098070,20260504
00409964,하이텍팜,"HIGH TECH PHARM CO.,LTD.",106190,20260504
00450010,씨티알모빌리티,"CTR Mobility Co.,Ltd.",308170,20260504
00530413,더코디,"THE CODI Co., LTD.",224060,20260504
01041828,JTC,JTC Inc.,950170,20250530
00107224,남선알미늄,"NAMSUN ALUMINIUM CO.,LTD",008350,20250912
00117629,KBI동양철관,"KBI DONG YANG STEEL PIPE CO.,LTD",008970,20250912
00174527,HS화성,"HS HWASUNG CO., LTD.",002460,20260227
00307037,더스텔라,"De Stellar Co.,LTD",065310,20260330
01696275,하나26호기업인수목적,Hana 26 Special Purpose Acquisition Company,446750,20251016
00860730,에이리츠,A SELF-ADMINISTERED REAL ESTATE INVESTMENT TRUST INC.,140910,20251110
00160010,한국큐빅,CUBIC KOREA INC.,021650,20251110
01221752,지에프씨생명과학,"GFC Life Science Co., Ltd.",388610,20251110
01504211,라메디텍,"LAMEDITECH Co., Ltd.",462510,20251110
00108135,녹십자홀딩스,GC Corp.,005250,20260423
00411808,제이오,"JEIO Co., Ltd.",418550,20260423
00125530,삼립,"SAMLIP CO., LTD.",005610,20260423
00129679,녹십자,GC Biopharma Corp.,006280,20260423
00991225,더콘텐츠온,"The Contents On Co., Ltd.",302920,20260313
00407036,선바이오,"SunBio, Inc.",067370,20260313
01315042,시선AI,"SECERN AI Co., Ltd.",340810,20260313
00541437,코렌텍,"Corentec Co., Ltd.",104540,20260316
00585608,커넥트웨이브,"Connectwave Co., Ltd.",119860,20260325
00162063,한신공영,"HANSHIN CONSTRUCTION CO.,LTD",004960,20251205
00554352,아이큐어,Icure Pharmaceutical Incorporation,175250,20260504
01622720,KB스타리츠,"KB STAR REIT Co., Ltd.",432320,20260504
00619640,에코앤드림,"Eco&Dream Co., Ltd.",101360,20260504
00907013,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),KIM ANKOR Oilfield Overseas Resources Development Special Asset Fund [1](Equity),152550,20260504
00366517,KC산업,"KC INDUSTRY CO.,LTD.",112190,20260504
00787057,휴맥스,"HUMAX CO., LTD.",115160,20260504
00813389,베셀,"Vessel Co., Ltd.",177350,20260504
00842619,리가켐바이오,LigaChem Biosciences Inc.,141080,20260504
01116502,아티스트컴퍼니,Artist Company Inc.,321820,20260504
01210190,모비릭스,MOBIRIX Corporation,348030,20260504
01276901,엔피,NP Inc.,291230,20260504
01381391,에스피소프트,SPSoft Inc.,443670,20260504
01445024,한패스,"HANPASS CO.,Ltd.",408470,20260504
00115694,DB증권,"DB Securities Co.,Ltd",016610,20250604
00138242,KG모빌리티,KG Mobility Corp.,003620,20250604
01299106,우듬지팜,"WooDeumGee Farm Co., Ltd",403490,20250604
01513699,포바이포,4by4 Inc.,389140,20250605
00244455,케이티앤지,KT&G Corporation,033780,20250917
01028164,광주은행,"The Kwangju Bank, Ltd.",192530,20260301
00867849,오파스넷,"OPASNET co., Ltd.",173130,20260303
00146214,일성아이에스,"ILSUNG IS CO., LTD.",003120,20260305
00255619,강원랜드,"Kangwon Land, Inc.",035250,20260305
00525679,차바이오텍,"Chabiotech Co.,Ltd.",085660,20260305
01203312,케이뱅크,Kbank,279570,20260305
01053540,퓨쳐켐,"FutureChem Co., Ltd.",220100,20260305
01706819,유안타제14호기업인수목적,"Yuanta 14 SPECIAL PURPOSE ACQUISITION COMPANY Co., Ltd.",450940,20260305
01229240,가이아코퍼레이션,"GAIA CORPORATION CO., LTD",296520,20260305
00356802,큐렉소,"CUREXO, INC.",060280,20250730
01035678,링크드,Linked Inc.,193250,20251203
01049422,썸에이지,"Thumbage Co., Ltd.",208640,20251203
00107598,남양유업,"NAMYANG DAIRY PRODUCTS CO.,LTD",003920,20251203
01236532,와이즈버즈,Wise birds Inc.,273060,20251203
00302078,엠피씨플러스,MPC plus Inc.,050540,20260330
00298270,안랩,"AHNLAB,INC.",053800,20260330
00105873,LG디스플레이,"LG Display Co., Ltd.",034220,20250620
00117267,동양생명,"TONGYANG LIFE INSURANCE CO.,LTD.",082640,20250702
00367482,빛과전자,LIGHTRON FIBER-OPTIC DEVICES INC.,069540,20250702
00876865,네오오토,"NEOOTO CO.,LTD.",212560,20250702
01702017,유니드비티플러스,"UNID btplus Co., Ltd.",446070,20260317
00141404,블루산업개발,"Blue Industrial Development Co., Ltd.",006740,20260327
00164876,케이비증권,"KB SECURITIES CO.,LTD",003450,20260325
00111218,KD,KD Corporation,044180,20260430
01223219,에이에프더블류,"A.F.W Co., Ltd",312610,20260504
01227039,파라택시스코리아,"PARATAXIS KOREA, INC.",288330,20260504
00479705,케스피온,"KESPION Co., Ltd.",079190,20260406
01724417,하나29호기업인수목적,Hana Twenty-nine Special Purpose Acquisition Company,454640,20260305
01042650,큐리언트,"Qurient Co., Ltd.",115180,20260305
00523176,광동헬스바이오,"Kwangdong Healthbio Co., Ltd.",086220,20260305
00124027,부산산업,"BUSAN INDUSTRIAL CO.,LTD",011390,20260306
00126362,삼성SDI,"SAMSUNG SDI CO.,LTD",006400,20260306
00787376,대성에너지,"DAESUNG ENERGY CO.,LTD",117580,20260306
01573336,토모큐브,"Tomocube, Inc.",475960,20250529
01875146,신한제16호스팩,Shinhan 16th Special Purpose Acquisition Company,496070,20250529
01089350,켐트로스,"Chemtros Co., Ltd.",220260,20251204
01359815,한울반도체,"HanWool Semiconductor, Inc.",320000,20251204
00815369,에스제이엠,"SJM CO.,LTD",123700,20251212
00136642,에스유앤피,SUNP Corporation,019590,20251212
01020843,원익피앤이,"WONIK PNE CO., LTD.",217820,20260330
01669794,아이엘로보틱스,"IL ROBOTICS CO., LTD.",403810,20260330
00126308,삼성E&A,"SAMSUNG E&A CO.,LTD",028050,20260319
00121543,무학,Muhak,033920,20260424
00336297,고려신용정보,"Korea Credit Information CO., LTD.",049720,20260424
00815095,우리이앤엘하루틴,"WOOREE E&L Haroutine Co.,LTD.",153490,20260424
00556712,힘스,"HIMS CO., LTD.",238490,20250811
01409095,비트맥스,"BITMAX CO., LTD",377030,20260331
01026616,지구홀딩스,"ZGOO Holdings Co., Ltd.",221800,20260504
00132211,SUN&L,"SUN&L CO.,LTD",002820,20260504
01514698,엑스플러스,Xplus Inc.,373200,20250423
00300557,위니아,"WINIA Co., Ltd.",071460,20250618
00408956,제넨바이오,GenNBio Inc.,072520,20250618
00925374,윤성에프앤씨,"YUNSUNG F&C Co.,Ltd",372170,20250926
01109955,링크제니시스,"Linkgenesis Co., Ltd.",219420,20260306
00160861,한농화성,HANNONG CHEMICALS INC,011500,20260306
00660033,씨엔플러스,"CNPLUS Co., Ltd.",115530,20260306
00219440,휴맥스홀딩스,"Humax Holdings Co., Ltd",028080,20260306
01675421,아이비케이에스제20호기업인수목적,IBKS No.20 Special Purpose Acquisition Company,439730,20250602
01675227,삼성기업인수목적7호,SAMSUNG SPECIAL PURPOSE ACQUISITION 7 COMPANY,439250,20250602
01335930,티움바이오,"TiumBio Co., Ltd.",321550,20250613
00141529,오뚜기,OTOKI CORPORATION,007310,20251222
00151368,인터지스,"INTERGIS CO., LTD",129260,20260114
01817610,대신밸런스제18호기업인수목적,Daishin Balance No.18 Special Purpose Acquisition Company,478780,20260114
01097906,케이에이치건설,"KH Construction Co., Ltd.",226360,20260114
00384717,비엘팜텍,BL Pharmtech Corp.,065170,20260331
00532855,한국유니온제약,"UNION KOREA PHARM CO.,Ltd",080720,20260331
00105165,극동전선,"KUKDONG ELECTRIC WIRE CO.,LTD",006250,20260331
00370200,아이로보틱스,"I-ROBOTICS,Co.,Ltd.",066430,20260331
00445160,APS이노베이션,"APS Innovation Co., Ltd.",079810,20260415
00503668,LIG디펜스앤에어로스페이스,"LIG Defense&Aerospace Co., Ltd.",079550,20260415
00462121,LIG아큐버,"LIG Accuver Co.,Ltd.",073490,20260415
01514227,씨어스,"SEERS Co., Ltd.",458870,20260415
01725160,한화플러스제4호기업인수목적,Hanwha Plus No 4 Special Purpose Acquisition Company,455310,20260415
01738483,대신밸런스제16호기업인수목적,Daishin Balance No.16 Special Purpose Acquisition Company,457630,20260415
01267222,에피소드컴퍼니,"Episode Company Co., Ltd.",317530,20260424
01516890,E8,"E8 Co.,Ltd.",418620,20260424
01307593,에이아이코리아,"AI Korea Co., Ltd.",364950,20260428
01110474,풍전약품,"POONGJEON PHARMACY CO.,LTD.",298060,20260504
00151298,DSR제강,DSR WIRE CORP,069730,20250624
00378363,3S,"3S KOREA CO., LTD",060310,20250627
00761183,신성에스티,"Shinsung ST Co., Ltd.",416180,20251001
00938721,필옵틱스,"PHILOPTICS CO., LTD.",161580,20260309
01575361,세븐브로이맥주,"Sevenbrau Co., Ltd.",267080,20260310
01034730,크로넥스,"CRONEX.CO.,LTD",215570,20260310
00178754,동아지질,Dong-Ah Geological Engineering Company LTD.,028100,20260310
00308559,코디,"KODI Co.,LTD.",080530,20260310
00442570,제우스,"ZEUSCO.,LTD.",079370,20260311
01639508,뉴엔AI,NEWEN AI,463020,20260311
01702424,미래에셋비전기업인수목적3호,Mirae Asset Vision Special Purpose Acquisition 3 Company,448830,20260114
00125965,케이에이치미래물산,"KH Mirae Corporation Co., Ltd.",111870,20260114
01450938,지에프아이,"GFI Co., Ltd",493330,20260114
01565054,그래피,Graphy Inc.,318060,20250825
00608802,텔콘RF제약,TELCON RF PHARMACEUTICAL. Inc.,200230,20250825
00990396,레드우즈,"Redwoods Co., Ltd",266170,20260123
00911229,라온로보틱스,RAON ROBOTICS Inc.,232680,20260123
00173102,모나리자,"MONALISA CO.,LTD",012690,20250702
01386916,SK아이이테크놀로지,"SK ie technology Co., Ltd.",361610,20250707
00268251,다산네트웍스,"DASAN Networks, Inc.",039560,20250707
00874168,싸이닉솔루션,"SYNIC SOLUTION CO., LTD.",234030,20250707
00109514,티웨이홀딩스,Tway Holdings Incorporation,004870,20250709
01810796,케이비제28호기업인수목적,KB No.28 Special Purpose Acquisition Company,476470,20250709
01678835,유진기업인수목적9호,"EUGENE SPECIAL PURPOSE ACQUISITION 9 COMPANY Co., Ltd.",442130,20250709
00770312,마니커에프앤지,Maniker F&G,195500,20251021
01152586,유일로보틱스,"Yuilrobotics.  co., Ltd",388720,20260311
00608699,탑코미디어,"Topco Media Co.,Ltd.",134580,20260311
00610083,비아트론,"Viatron Technologies, Inc.",141000,20260312
00486097,KT나스미디어,"kt nasmedia Co., Ltd.",089600,20250821
00136004,신라에스지,"SILLA SG CO., LTD.",025870,20260213
00220057,GC메디아이,GC MediAI Corporation,032620,20260415
00149804,디와이에이,"DYA CO.,LTD",002880,20260415
00405278,KG파이낸셜,"KG Financial Co., Ltd.",046440,20260415
00363510,제이케이시냅스,"JK Synapse Co., Ltd.",060230,20260313
00129615,상보,"SANGBOCo.,Ltd",027580,20260423
00124726,빙그레,"BINGGRAE CO.,LTD",005180,20250623
00101433,경농,KYUNGNONG CORPORATION,002100,20260311
01029394,에코마케팅,"ECHOMARKETING Co.,Ltd.",230360,20260311
01073261,동방메디컬,"DongBang Medical Co., Ltd.",240550,20260311
01359736,프로이천,"PRO2000 CO.,LTD.",321260,20260311
00226352,케이엠더블유,KMW CO. LTD.,032500,20260311
01497373,아이엠비디엑스,"IMBdx, Inc.",461030,20260311
01290132,인터로이드,"InterRoid Co., Ltd.",311960,20260311
00131780,SK네트웍스,SKNetworksCompanyLimited,001740,20260312
00270113,멕아이씨에스,"MEKICS Co., Ltd",058110,20260312
00112457,대주산업,Daejoo Inc.,003310,20260320
01587056,엔젯,"ENJET Co.,LTD",419080,20260324
00110884,엠젠솔루션,"MGEN SOLUTIONS CO., LTD.",032790,20260313
01636565,루미르,Lumir Inc.,474170,20260313
01023318,센코,"SENKO Co.,Ltd.",347000,20260315
00364467,드림어스컴퍼니,Dreamus Company,060570,20260316
00595182,아톤,ATON Inc.,158430,20260316
01114586,셀레믹스,"Celemics, Inc.",331920,20260316
01744703,에스케이증권제10호기업인수목적,SK Securities No.10 Special Purpose Acquisition Company,457940,20260316
01091382,세토피아,"Setopia Co.,Ltd.",222810,20260316
01050738,솔트룩스,SALTLUX Inc,304100,20260302
00598198,컴퍼니케이,COMPANY K PARTNERS LIMITED,307930,20260319
00867034,듀켐바이오,"DuChemBio Co, LTD",176750,20260223
01436628,이지스레지던스리츠,"IGIS RESIDENCE REIT Co., Ltd.",350520,20260428
00199988,SY동아,"SY DONG-A Co., Ltd.",041930,20260428
01160974,바이오에프디엔씨,"BIO-FD&C CO.,LTD.",251120,20260209
00141273,웰바이오텍,"WELLBIOTEC CO.,LTD",010600,20260319
00175650,케이씨더블류,Kyung Chang Wiper Corporation,068060,20260319
01284876,인스피언,"Inspien, Inc.",465480,20260319
00306870,손오공,"SONOKONGCO.,LTD.",066910,20260323
01352575,바이오텐,"Bioten Co., Ltd",289170,20250814
00945776,지슨,"GITSN, Inc.",289860,20250814
01577952,지투지바이오,"G2GBIO, Inc.",456160,20250814
00273110,에스티큐브,STCUBE,052020,20251202
01489648,솔브레인,"Soulbrain Co., Ltd.",357780,20250905
01573381,레이저쎌,Laserssel Co. Ltd.,412350,20250905
01110678,유틸렉스,"Eutilex Co.,Ltd.",263050,20260123
00195229,미스토홀딩스,Misto Holdings Corporation,081660,20250428
00260745,서울평가정보,Seoul Information Service Inc.,036120,20250428
01230255,한울앤제주,"HanWool & Jeju, Inc.",276730,20250428
00299358,트레스,"TRES Co., Ltd.",102210,20260223
01547933,미쥬,"Miju Co., Ltd.",351020,20260223
01718407,블랙야크아이앤씨,"BLACK YAK I&C CO.,LTD",478560,20250826
00965062,코셋,Coset Inc.,189350,20260325
00535375,키네마스터,KineMaster Corporation,139670,20260326
00148504,한국스탠다드차타드은행,Standard Chartered Bank Korea Ltd,000110,20251215
00194947,한전산업,"Korea Electronic Power Industrial Development Co., Ltd",130660,20260319
00117498,스틱인베스트먼트,"STIC Investments, Inc.",026890,20260319
00102353,경창산업,KyungchangIndustrial,024910,20260319
00426086,티케이지휴켐스,"TKG Huchems Co.,Ltd.",069260,20260130
00540605,이월드,"E-WORLD CO.,LTD.",084680,20260130
00488989,한양디지텍,"HANYANG DIGITECH CO.,LTD.",078350,20260130
00147295,전북은행,THE JEONBUK BANK LTD,006350,20260203
00679314,동성케미컬,"DONGSUNG CHEMICAL Co., Ltd.",102260,20250502
00159342,한국정보통신,KoreaInformation&Communication,025770,20260304
01242241,샌즈랩,SANDS LAB Inc.,411080,20260304
00684732,풀무원식품,"Pulmuone Foods Co., Ltd.",103160,20260304
00531014,유진테크,"EugeneTechnologyCo.,Ltd.",084370,20250901
00442826,대봉엘에스,"Daebonglsco.,Ltd",078140,20250908
01872459,본시스템즈,"BONSYSTEMS Co., Ltd.",496320,20250908
01263527,카이노스메드,"KAINOS MEDICINE, INC.",284620,20251222
00120562,롯데지주,Lotte Corporation,004990,20251223
00398701,엘앤에프,"L&F CO.,LTD",066970,20251223
01022142,엠디바이스,"Mdevice Co., Ltd",226590,20251223
01118139,타스컴,"TASCOM Co.,Ltd.",336040,20251223
00838005,서진시스템,"SEOJIN SYSTEM CO.,LTD",178320,20260324
00241236,에이치씨코퍼레이션,"HC Corporation Co., Ltd.",037340,20260324
01157235,아스타,"ASTA Co., Ltd.",246720,20250430
01256864,에이비엘바이오,ABL Bio Inc.,298380,20250430
00820352,파인텍,"FINETEK CO., LTD.",131760,20260206
00104573,국일제지,"KUK-IL PAPER MFG CO.,LTD",078130,20260330
00103176,흥국화재,"Heungkuk Fire & Marine Insurance Co., Ltd.",000540,20260330
00109824,대림통상,"DAELIM TRADING CO.,LTD",006570,20260330
00111838,대원,"DAEWON CO., LTD.",007680,20260330
00120289,제이에스티나,"J.ESTINA Co.,Ltd",026040,20260330
00113243,대한제분,"DAEHAN FLOUR MILL CO.,LTD",001130,20260330
00144243,유니슨,"UNISON CO., LTD.",018000,20260330
00115287,동방,"DONGBANG TRANSPORT & LOGISTICS CO.,LTD",004140,20260330
00170026,시공테크,"SIGONG TECH Co.,Ltd.",020710,20260330
00204323,키스트론,"KISTRON Co., Ltd.",475430,20260330
00118266,DRB동일,"DRB Holding Co.,Ltd",004840,20260330
00120076,LX인터내셔널,LX INTERNATIONAL CORP.,001120,20260330
00260958,케이티알파,"kt alpha Co., Ltd.",036030,20260330
00130879,서울식품공업,"SEOUL FOOD IND CO.,LTD",004410,20260330
00263371,한국경제TV,"The Korea Economic Broadcasting CO.,LTD.",039340,20260330
00159795,한국카본,"HANKUK CARBON CO.,LTD",017960,20260330
00668600,케이옥션,K Auction Inc.,102370,20250908
01693922,지슨,"GITSN, Inc.",446840,20250908
00382199,신한지주,"SHINHAN FINANCIAL GROUP CO.,LTD",055550,20250908
00492894,젬백스,"GemVax & KAEL Co.,Ltd.",082270,20251224
01385005,리브스메드,LivsMed Inc.,491000,20251224
00115612,동부건설,Dongbu Corporation,005960,20260219
01031502,코아시아씨엠,"CoAsia CM Co.,Ltd",196450,20260224
01066058,파마리서치바이오,"PHARMARESEARCH BIO Co., Ltd.",217950,20260224
00145260,율촌화학,"YOULCHON CHEMICAL CO.,LTD",008730,20260303
01376715,디앤디파마텍,D&D Pharmatech Inc.,347850,20260303
00833064,엠플러스,mPlus Corp,259630,20260303
01201590,에브리봇,EVERYBOT Inc.,270660,20260303
00101336,경남에너지,"KYUNGNAM ENERGY CO.,LTD",008020,20250710
01274310,이오플로우,"EOFlow Co., Ltd.",294090,20250714
00149266,씨앤에이치,"CNH C0., LTD.",023460,20250714
01814312,한국제14호기업인수목적,"Korea No.14 Special Purpose Acquisition Co., Ltd.",477530,20250429
00610861,코스텍시스템,"Kostek Systems, Inc.",169670,20260303
00542898,케이이엠텍,KEM Tech Corp.,106080,20260422
01137860,위너스일렉,"Winners Elec Co., Ltd.",479960,20260422
01341630,이노에이엑스,"INNOAX CO.,LTD",296640,20260422
01021949,덱스터,"Dexter studios Co., Ltd.",206560,20260428
01117413,바이오다인,"BIODYNE CO., LTD.",314930,20260213
00525864,피앤씨테크,"PNC Technologies Co.,Ltd.",237750,20260318
00111874,대원산업,Daewonsanup,005710,20260323
00108241,농심,"NONGSHIM CO.,LTD",004370,20260323
00117276,네이처셀,"NATURECELL CO.,LTD.",007390,20260323
00120526,롯데쇼핑,"LOTTE SHOPPING CO.,LTD.",023530,20260323
00155586,HLB이노베이션,"HLB innoVation Co.,Ltd.",024850,20260323
00144395,동서,DONG SUH COMPANIES INC.,026960,20260323
00328191,케이에스피,"KSPCO.,LTD",073010,20260323
00149655,삼성물산,SAMSUNG C&T CORPORATION,028260,20260323
00489243,동아엘텍,"DONGAELTEKCo.,Ltd",088130,20260323
00165413,롯데케미칼,LOTTE CHEMICAL CORPORATION,011170,20260323
01037542,NPX,NPX Inc.,222160,20260112
01626391,오가노이드사이언스,ORGANOIDSCIENCES LTD.,476040,20260112
00173740,신한,"SHINHAN ENGINEERING & CONSTRUCTION CO.,LTD",005450,20260331
01063990,로보로보,"RoboRobo Co., Ltd.",215100,20260305
00178851,동양에스텍,"Dongyang S·TEC Co., Ltd.",060380,20260305
00131504,서한,Seohan,011370,20260303
01704680,M83,"M eighty-three Co.,Ltd.",476080,20260303
01243161,인산가,INSAN Inc.,277410,20260303
